,country_text,start_procedures,start_cost,year,start_cost_1,start_procedure_1,cpi,cpi_5geo,cpi_7geo,cpi_5geo_1,cpi_7geo_1,deflator,deflator_5geo,deflator_7geo,deflator_5geo_1,deflator_7geo_1,entrepreneurial_intention,entrepreneurship_desirable,establish,necessity_driven,male,country_short,ln_prgdp,ln_prgdp_1,growth_prgdp,growth_prgdp_1,govcon,govcon_1,trade,trade_1,pop_retire,pop_retire_1,tertiary,tertiary_1,csh_i,csh_i_1,labor,labor_1,unemp,unemp_1,polity,polity_1,corruption,corruption_1,country_id,ycode1,ycode2,ycode3,ycode4,ycode5,ycode6,ycode7,ycode8,ycode9,ycode10,ycode11,ccode1,ccode2,ccode3,ccode4,ccode5,ccode6,ccode7,ccode8,ccode9,ccode10,ccode11,ccode12,ccode13,ccode14,ccode15,ccode16,ccode17,ccode18,ccode19,ccode20,ccode21,ccode22,ccode23,ccode24,ccode25,ccode26,ccode27,ccode28,ccode29,ccode30,ccode31,ccode32,ccode33,ccode34,ccode35,ccode36,ccode37,ccode38,ccode39,ccode40,ccode41,ccode42,ccode43,ccode44,ccode45,ccode46,ccode47,ccode48,ccode49,ccode50,ccode51,ccode52,ccode53,ccode54,ccode55,ccode56,ccode57,ccode58,ccode59,ccode60,ccode61,ccode62,ccode63,ccode64,ccode65,ccode66,ccode67,ccode68,ccode69,ccode70,ccode71,ccode72,ccode73,ccode74,ccode75,ccode76,ccode77,ccode78,ccode79,ccode80,ccode81,ccode82,ccode83,ccode84,ccode85,ccode86,ccode87,ccode88,ccode89,ccode90,ccode91,ccode92,ccode93,ccode94,ccode95,ccode96,ccode97,ccode98,ccode99,ccode100,ccode101,ccode102,ccode103,ccode104,ccode105,ccode106,ccode107,ccode108,ccode109,ccode110,ccode111,ccode112,ccode113,ccode114,ccode115,ccode116,ccode117,ccode118,ccode119,ccode120,ccode121,ccode122,ccode123,ccode124,ccode125,ccode126,ccode127,ccode128,ccode129,ccode130,ccode131,ccode132,ccode133,ccode134,ccode135,ccode136,ccode137,ccode138,ccode139,ccode140,ccode141,ccode142,ccode143,ccode144,ccode145,ccode146,ccode147,ccode148,ccode149,ccode150,ccode151,ccode152,ccode153,ccode154,ccode155,ccode156,ccode157,ccode158,ccode159,ccode160,ccode161,ccode162,ccode163,ccode164,ccode165,ccode166,ccode167,ccode168,ccode169,ccode170,ccode171,ccode172,ccode173,ccode174,ccode175,ccode176,ccode177,ccode178,ccode179,ccode180,ccode181,ccode182,ccode183,ccode184,gdp_d50,cost_d50,inf_d50,tertiary_d50,corruption_d50,pop_retire_d50,polity_d50,gdp_d50_1,cost_d50_1,tertiary_d50_1,pop_retire_d50_1,polity_d50_1,cost_50,cost_infgeo,cost_d25,cost_infgeo_25,cost_d75,cost_infgeo_75,inf7_d50,cost_inf7geo,cost_inf7geo_25,cost_inf7geo_75,deflator_d50,deflator7_d50,cost_deflator5geo,cost_deflator5geo_25,cost_deflator5geo_75,cost_deflator7geo,cost_deflator7geo_25,cost_deflator7geo_75,inf_d50_1,corruption_d50_1,cost_d50_2,pro_d50_1,gdp_d75_1,gdp_d25_1,cost_d75_1,cost_d25_1,cost_dd25_1,cost_cost_dd25_1,pro_cost_dd25_1,cost_50_1,cost_cost_50_1,pro_cost_50_1,inf7_50_1,nascent,rinterest,deposit,spread
10,Central African Republic,11.0,198.3,2004,,,-2.066406,2.3980174,1.6627952,1.1857489,1.6055499,-4.4398828,2.3306856,1.7181321,1.9746997,1.003544,,,,,,CAF,5.815779,5.7738895,4.1889668,-0.07180643,0.104326,0.10357839,0.33243954,0.36231223,0.03939621,0.03945868,0.0171541,,0.06812138,0.064047925,78.6,78.5,7.0,7.1,2.3026,2.3026,,,Central African Republic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,198.3,2.3980174,0.0171541,,0.03939621,2.3026,1.0,198.3,,0.03945868,2.3026,0.0,0.0,0.0,0.0,0.0,0.0,1.6627952,0.0,0.0,0.0,2.3306856,1.7181321,0.0,0.0,0.0,0.0,0.0,0.0,2.3980174,,,,1.0,1.0,,,0.0,,,0.0,,,1.6627952,,23.482477,5.0,13.0
11,Paraguay,17.0,146.7,2004,,,4.323265,9.517192,9.434248,8.997755,8.816665,8.985966,11.535231,10.583958,11.750268,10.472466,,,,,,PRY,7.3128204,7.2899857,2.2834778,0.024428368,0.08521683,0.08810416,0.9559127,0.9486024,0.047472868,0.04659904,0.2476344,0.2449355,0.16633478,0.16978297,72.4,72.2,7.4,7.9,2.9444,2.9444,1.9,1.6,Paraguay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,146.7,9.517192,0.2476344,1.9,0.047472868,2.9444,1.0,146.7,0.2449355,0.04659904,2.9444,0.0,0.0,0.0,0.0,0.0,0.0,9.434248,0.0,0.0,0.0,11.535231,10.583958,0.0,0.0,0.0,0.0,0.0,0.0,9.517192,1.6,,,1.0,0.0,,,0.0,,,0.0,,,9.434248,,22.533491,5.108333,28.435974
12,Mongolia,8.0,16.1,2004,,,8.241155,6.240254,10.575173,7.0813775,15.987297,16.691473,9.970475,9.759681,7.4277806,9.840719,,,,,,MNG,6.848426,6.758553,8.987284,0.05730295,0.1446772,0.1424253,1.3132931,1.2029939,0.037397347,0.03743188,0.4078909,0.3798429,0.31183156,0.32262787,62.7,62.8,7.1,6.8,3.0445,3.0445,3.0,,Mongolia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16.1,6.240254,0.4078909,3.0,0.037397347,3.0445,1.0,16.1,0.3798429,0.03743188,3.0445,1.0,6.240254,1.0,6.240254,1.0,6.240254,10.575173,10.575173,10.575173,10.575173,9.970475,9.759681,9.970475,9.970475,9.970475,9.759681,9.759681,9.759681,6.240254,,,,1.0,1.0,,,0.0,,,0.0,,,10.575173,,12.667473,14.15,17.323334
13,Antigua and Barbuda,,,2004,,,2.0300777,1.5376955,,,,1.5777937,3.2564585,2.9809327,3.9963105,3.5303817,,,,,,ATG,9.3505535,9.30905,4.1503906,0.04659176,0.18758543,0.18886326,1.2537472,1.1873732,0.07131843,0.070416786,,,0.24068546,0.23646697,,,,,,,,,Antigua and Barbuda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,1.0,0.0,,,,,,,,,,,10.225264,4.1219344,7.8424563
14,Nicaragua,11.0,160.3,2004,,,8.470211,,,,,9.050902,6.700113,8.155954,8.406731,8.772511,,,,,,NIC,7.040216,7.001504,3.8712025,0.011614323,0.09084133,0.09184697,0.67195314,0.62175065,0.041842073,0.040957082,,,0.24111003,0.2225051,63.2,62.8,6.7,8.0,2.9444,2.9444,2.7,2.6,Nicaragua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,160.3,,,2.7,0.041842073,2.9444,1.0,160.3,,0.040957082,2.9444,0.0,,0.0,,0.0,,,,,,6.700113,8.155954,0.0,0.0,0.0,0.0,0.0,0.0,,2.6,,,1.0,0.0,,,0.0,,,0.0,,,,,4.071983,4.7159705,8.775466
15,Japan,11.0,10.7,2004,,,-0.008275405,-0.5870038,-0.07660775,-0.48884955,-0.08172784,-1.3524659,-1.3970435,-0.9236588,-1.0661409,-0.757755,0.75,28.04,4.75,11.84,1.74,JPN,10.472328,10.449331,2.2996902,0.014570236,0.18245897,0.1831062,0.24463373,0.22090296,0.19293545,0.18754941,0.5357715,0.5183603,0.22503793,0.22399323,72.4,72.5,4.7,5.2,3.0445,3.0445,6.9,7.0,Japan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5870038,1.0,-0.5870038,1.0,-0.5870038,0.0,-0.07660775,-0.07660775,-0.07660775,0.0,0.0,-1.3970435,-1.3970435,-1.3970435,-0.9236588,-0.9236588,-0.9236588,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,0.0,0.4464298,3.1618116,0.08025,1.6863333
16,Lesotho,9.0,64.2,2004,,,5.023421,,,,,6.307871,6.9239516,7.91294,9.196369,8.78187,,,,,,LSO,6.5465007,6.530803,1.5697479,0.038820744,0.35622284,0.3716859,1.8615152,1.9944187,0.046348877,0.046282396,,0.0295755,0.26612917,0.313177,70.8,71.8,36.0,38.6,2.9444,2.9444,,,Lesotho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64.2,,,,0.046348877,2.9444,1.0,64.2,0.0295755,0.046282396,2.9444,0.0,,0.0,,1.0,,,,,,6.9239516,7.91294,0.0,0.0,6.9239516,0.0,0.0,7.91294,,,,,1.0,1.0,,,0.0,,,0.0,,,,,5.7071304,4.241667,8.133333
17,St. Kitts and Nevis,,,2004,,,2.3145547,2.4172513,3.4675562,2.658725,3.4460204,3.484729,7.534684,6.5243597,8.467745,6.6751356,,,,,,KNA,9.236633,9.207074,2.9559135,-0.04158783,0.17361519,0.15621854,0.86919856,0.9093497,,,,,0.42176992,0.45783943,,,,,,,,,St. Kitts and Nevis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,,,1.0,0.0,,,,,,,,,0.0,,6.539846,4.543739,5.7087283
18,Croatia,11.0,16.3,2004,,,2.0477116,3.1599166,3.760638,4.0853395,4.1281667,3.7221572,3.9822276,5.0034842,4.8096848,4.9647546,3.9,65.4,2.15,42.0,5.76,HRV,9.192397,9.152156,4.024124,0.054089546,0.18409158,0.18379253,0.8492488,0.85219145,0.17088285,0.16790412,0.4134547,0.39582458,0.27534065,0.27985343,65.2,63.7,13.7,13.9,2.9444,2.9444,3.5,3.7,Croatia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1599166,1.0,3.1599166,1.0,3.1599166,0.0,3.760638,3.760638,3.760638,0.0,0.0,3.9822276,3.9822276,3.9822276,5.0034842,5.0034842,5.0034842,0.0,0.0,,,1.0,0.0,,,0.0,,,0.0,,,0.0,2.6852107,7.7351613,1.8733333,9.8719
19,China,13.0,17.8,2004,,,3.8841827,-0.012445719,0.26574212,-0.41109785,1.2512081,6.9117465,1.1858817,0.9423929,0.48627886,1.485826,,,,,,CHN,7.3600454,7.269987,9.005833,0.08926296,0.13896777,0.14671224,0.5944651,0.5161184,0.073402636,0.07177538,0.1701648,0.1496737,0.43038094,0.4097914,79.2,80.0,4.3,4.3,1.3863,1.3863,3.4,3.4,China,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.8,-0.012445719,0.1701648,3.4,0.073402636,1.3863,1.0,17.8,0.1496737,0.07177538,1.3863,1.0,-0.012445719,1.0,-0.012445719,1.0,-0.012445719,0.26574212,0.26574212,0.26574212,0.26574212,1.1858817,0.9423929,1.1858817,1.1858817,1.1858817,0.9423929,0.9423929,0.9423929,-0.012445719,3.4,,,1.0,0.0,,,0.0,,,0.0,,,0.26574212,,-1.2456502,2.25,3.33
20,Swaziland,,,2004,,,3.4453351,8.673487,8.370441,8.839089,8.245223,8.338825,7.8466244,8.27611,8.068801,8.475311,,,,,,SWZ,7.7422404,7.7198424,2.2397995,0.016850948,0.15116012,0.1486182,1.7239902,2.0284986,0.03147222,0.031155873,0.0546114,,0.15270779,0.20602915,57.5,57.5,22.9,22.8,0.6931,0.6931,,,Swaziland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,8.673487,0.0546114,,0.03147222,0.6931,1.0,,,0.031155873,0.6931,,,,,,,8.370441,,,,7.8466244,8.27611,,,,,,,8.673487,,,,1.0,0.0,,,,,,,,,8.370441,,2.7255614,4.630833,6.6608334
21,Bolivia,15.0,184.4,2004,,,4.437381,2.5162685,3.550091,3.3624835,4.804557,7.9677086,3.7112367,4.4656997,3.8515317,5.187447,,,,,,BOL,6.927306,6.904119,2.318716,0.008762836,0.16258538,0.16521142,0.57464266,0.51967835,0.05304982,0.05234427,0.39628202,0.3959124,0.11021703,0.13232073,72.4,72.2,4.3,5.4,2.9444,2.9444,2.2,2.3,Bolivia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184.4,2.5162685,0.39628202,2.2,0.05304982,2.9444,1.0,184.4,0.3959124,0.05234427,2.9444,0.0,0.0,0.0,0.0,0.0,0.0,3.550091,0.0,0.0,0.0,3.7112367,4.4656997,0.0,0.0,0.0,0.0,0.0,0.0,2.5162685,2.3,,,1.0,0.0,,,0.0,,,0.0,,,3.550091,,6.0223327,7.419767,7.0501165
22,Bulgaria,11.0,10.4,2004,,,6.346133,5.599767,51.182606,8.812574,68.86784,4.788123,4.425665,50.36315,9.935743,65.68478,,,,,,BGR,8.175789,8.10682,6.8968773,0.057909966,0.1862385,0.19163254,0.9391893,0.7917721,0.17305566,0.17178078,0.41937888,0.41519508,0.23489912,0.21990198,62.9,61.7,12.0,13.7,2.9957,2.9957,4.1,3.9,Bulgaria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.599767,1.0,5.599767,1.0,5.599767,0.0,51.182606,51.182606,51.182606,0.0,0.0,4.425665,4.425665,4.425665,50.36315,50.36315,50.36315,0.0,0.0,,,1.0,0.0,,,0.0,,,0.0,,,0.0,,3.0663335,3.0497084,5.8216166
23,Argentina,13.0,12.4,2004,,,,,,,,30.736864,7.190718,4.757527,4.7114425,3.2667563,19.46,67.83,8.06,28.96,16.72,ARG,8.569947,8.494384,7.556343,0.073657036,0.097110815,0.11438125,0.36971408,0.40644687,0.10076349,0.10046592,0.6535837,0.64860046,0.18237314,0.15137553,69.3,65.5,12.6,16.1,2.9444,2.9444,2.5,2.5,Argentina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,,,0.0,0.0,7.190718,7.190718,7.190718,4.757527,4.757527,4.757527,,0.0,,,1.0,0.0,,,0.0,,,0.0,,,,9.15032,-18.327106,2.6149676,4.161611
24,Norway,5.0,3.5,2004,,,0.46539116,2.4379783,2.432294,2.3940144,2.2576616,5.8350606,4.821978,3.7250683,4.0875483,3.9253461,7.61,58.01,6.29,12.36,10.16,NOR,11.089992,11.057075,3.2917023,0.00329113,0.20807742,0.21965495,0.69048995,0.6658368,0.14768825,0.1484205,0.7928231,0.7911961,0.21657246,0.19584185,78.5,78.7,4.4,4.4,3.0445,3.0445,8.9,8.8,Norway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4379783,1.0,2.4379783,1.0,2.4379783,0.0,2.432294,2.432294,2.432294,0.0,0.0,4.821978,4.821978,4.821978,3.7250683,3.7250683,3.7250683,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,0.0,3.8840396,-1.6960926,1.48,2.56
25,Kosovo,,,2004,,,-1.0551678,,,,,-3.8365266,,,,,,,,,,KSV,7.6339808,7.6088734,2.5107384,0.057403088,,,,,,,,,,,,,,,,,,,Kosovo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,19.349466,2.7526598,12.017933
